sample,FP1,FP2,T7,T8,P7,P8,O1,Oz,O2
2327,-46.423584,41.617188,-50.575195,23.93164,-13.035767,-8.596191,54.096935,70.08597,62.913574
2328,-23.862793,49.29004,-48.001953,42.26758,-14.29187,1.4296875,44.087543,68.29083,60.54419
2329,-33.85742,37.2771,-52.82129,25.835938,-25.01941,1.7421875,19.306778,51.7753,40.871094
2330,-44.77246,26.286621,-69.24805,6.4970703,-33.703247,-4.63916,9.499004,49.212128,40.75293
2331,-36.239746,40.060303,-59.39746,20.663086,-18.552002,4.105957,50.843853,78.357086,68.99658
2332,-35.034668,41.984863,-59.14453,29.010742,-22.895264,-9.71875,58.29558,76.01242,66.83887
2333,-29.968994,44.838867,-54.524414,31.472656,-30.510376,-12.19043,23.613365,45.87784,34.2583
2334,-43.899414,24.576904,-58.95996,23.386719,-26.994995,3.3535156,6.2612343,40.70105,30.497803
2335,-37.996094,34.145264,-48.549805,26.027344,-11.82605,14.28418,35.43739,63.63739,61.531006
2336,-39.104492,42.13745,-47.90039,30.348633,-7.4405518,6.791992,69.37785,85.006195,83.12891
2337,-36.06958,40.880615,-50.54785,31.279297,-15.961548,-6.229492,72.934525,83.19516,74.21509
2338,-24.743652,47.86792,-47.38672,42.768555,-21.473022,4.8847656,35.718853,57.763275,44.21875
2339,-32.72534,39.5271,-57.342773,30.53418,-33.98523,-3.7167969,3.31699,31.905548,17.80371
2340,-42.264404,35.27954,-53.245117,27.205078,-29.893799,0.1352539,17.536171,43.921173,45.140625
2341,-40.505615,33.59082,-48.572266,35.129883,-9.707886,8.535156,69.816666,78.96512,84.37427
2342,-29.7771,43.34131,-42.53418,42.901367,-3.1674805,18.60205,74.05861,85.24899,83.56616
2343,-43.89624,21.692383,-64.73828,16.506836,-25.684814,-7.8828125,22.606625,51.47284,37.09497
2344,-33.979248,37.283936,-50.335938,20.510742,-23.31018,-9.739258,20.63004,51.10904,35.621582
2345,-31.503906,43.31787,-53.191406,23.99121,-26.89685,-18.603027,37.504154,54.575775,42.9812
2346,-39.760742,34.318604,-50.8291,30.666016,-27.76709,1.9863281,43.53043,58.022858,63.51538
2347,-51.1062,21.959473,-51.262695,29.983398,-29.927246,10.010254,28.60656,51.624176,55.148438
2348,-47.824707,25.598145,-58.447266,21.983398,-19.439087,7.3061523,30.010029,55.98004,49.264404
2349,-45.147217,35.871582,-55.174805,19.10254,-23.976685,-6.4833984,40.36224,55.983246,47.918457
2350,-45.72705,39.411377,-50.63965,30.794922,-14.841675,-4.2460938,62.620564,71.870575,63.68457
2351,-49.81494,32.31494,-53.515625,40.9541,-30.55127,7.3745117,45.815205,59.53186,59.47339
2352,-43.95337,35.235596,-58.405273,43.757812,-31.944946,21.064453,17.109318,45.720673,45.00464
2353,-53.32788,27.796143,-60.839844,25.80664,-31.456177,14.520996,18.319225,50.27472,48.986816
2354,-45.933594,36.019043,-47.17383,34.598633,-14.498413,14.217773,61.503483,74.16574,76.35327
2355,-50.79541,33.84082,-50.15625,35.435547,-20.65271,-2.489746,62.703587,67.75522,66.17871
2356,-48.755615,26.200195,-54.61621,30.764648,-35.91858,-3.2060547,32.903484,50.71344,43.09668
2357,-50.606934,29.318115,-65.47168,26.269531,-35.90857,5.3598633,15.719158,42.47,33.832764
2358,-54.94751,22.851807,-68.32129,23.036133,-32.771606,4.020508,28.710503,49.894287,47.073486
2359,-42.607666,38.3208,-55.805664,36.103516,-20.26941,11.655273,63.816257,74.497955,74.74097
2360,-40.352783,35.114014,-49.46289,40.064453,-16.040283,11.217773,65.23683,73.65793,72.738525
2361,-49.909424,23.0708,-56.692383,27.086914,-27.029785,2.105957,24.977444,46.50656,38.371094
2362,-51.4917,30.468506,-61.00586,24.870117,-29.375366,8.953125,22.885395,52.71054,44.61792
2363,-43.09375,42.394043,-49.58203,33.416992,-18.233887,12.370605,61.773975,79.459076,77.85132
2364,-45.089355,35.684082,-47.356445,32.960938,-16.127808,7.779785,76.00876,84.713776,81.058105
2365,-29.603027,45.02124,-50.460938,44.624023,-15.706421,19.584473,58.951702,74.476654,68.78076
2366,-32.529785,41.2146,-59.5,32.032227,-27.252563,9.85498,26.937508,49.365265,39.410156
2367,-36.360596,42.85376,-49.910156,24.481445,-19.204956,10.05127,42.633694,58.670288,54.15503
2368,-22.073242,59.096924,-31.961914,46.657227,2.7851562,22.39746,89.5332,93.910736,94.88867
2369,-36.918457,39.806396,-49.126953,34.64453,-18.121704,1.0087891,65.051605,70.58438,71.55884
2370,-27.170898,50.29834,-48.411133,40.836914,-24.914917,10.197754,31.517406,53.681824,51.318848
2371,-22.92627,55.59204,-51.65918,31.779297,-33.55847,3.4326172,13.808861,45.60901,36.097168
2372,-34.63159,50.253662,-58.67285,26.11914,-33.04944,4.3305664,42.57658,64.98294,62.441162
2373,-33.631836,50.34424,-47.188477,45.92578,-17.456665,18.870605,80.93129,90.029205,94.45288
2374,-26.184082,56.840088,-39.737305,50.691406,-19.55017,13.555176,59.118267,72.42209,74.2063
2375,-31.336914,45.40381,-60.453125,29.78418,-35.350952,-2.4516602,14.424557,42.046234,33.09668
2376,-36.121094,44.531494,-61.405273,16.634766,-39.572388,-13.230957,12.883633,35.079834,23.66504
2377,-27.834229,56.551514,-52.36914,40.612305,-29.943481,6.385254,52.74043,66.45151,66.51099
2378,-34.885254,48.80298,-52.25,51.41504,-30.865356,12.716797,60.916767,72.14322,76.072754
2379,-31.568115,44.934082,-46.26953,52.36035,-25.447266,21.054688,42.16934,60.273193,64.3186
2380,-39.55371,39.666748,-53.61035,32.07422,-27.597656,4.038574,16.967995,37.52408,37.208496
2381,-43.90747,40.479004,-48.851562,30.310547,-27.461304,-6.010742,33.397152,41.3721,40.08716
2382,-47.146973,37.196045,-55.023438,38.868164,-34.743774,-7.845215,53.69279,50.611694,54.31665
2383,-33.37793,45.597168,-46.382812,61.500977,-37.29309,14.016602,50.801334,61.405853,67.17627
2384,-41.7417,39.43799,-62.63379,58.57129,-41.879395,26.269531,20.655823,52.182556,54.132324
2385,-35.107666,48.70703,-54.61621,48.41504,-37.729736,19.32129,15.303261,42.298004,50.634033
2386,-40.66748,43.81543,-49.081055,27.769531,-25.543701,-6.6899414,45.59537,45.815216,48.772217
2387,-32.73755,45.898926,-47.45996,42.027344,-21.837646,2.2963867,67.871185,61.848694,58.993164
2388,-34.888916,36.470947,-49.52246,52.598633,-19.515137,19.719238,59.130077,66.48813,62.34204
2389,-37.00537,37.55713,-53.095703,47.853516,-27.103638,21.398438,29.63802,55.744873,50.19751
2390,-35.553223,46.53125,-54.706055,52.103516,-25.184326,25.403809,43.54607,64.169586,65.58496
2391,-30.343262,45.4021,-48.223633,55.083984,-31.436157,14.012695,48.686672,55.82321,66.66382
2392,-25.668945,49.520264,-44.45703,57.027344,-29.834595,9.918457,37.361668,38.408844,43.104248
2393,-47.164062,24.62378,-60.19629,36.689453,-31.109253,12.510742,26.82854,38.71176,36.381348
2394,-48.710693,26.20874,-54.8916,27.455078,-22.843384,8.644043,38.99737,58.63739,49.58911
2395,-44.98535,31.078857,-48.71875,30.680664,-15.740601,-0.21435547,70.48633,76.77316,70.512695
2396,-32.196533,44.012207,-37.506836,62.945312,-12.349976,19.088867,79.552505,79.45065,81.51782
2397,-41.770264,27.523926,-50.45215,42.387695,-33.42566,2.381836,26.590153,34.681,32.997803
2398,-42.291748,31.183838,-55.63867,34.213867,-37.718872,-4.04541,-7.338768,9.395355,2.0402832
2399,-50.889893,30.626465,-58.26465,22.634766,-32.266235,-1.1508789,14.37215,23.405243,18.323242
2400,-55.104736,28.796143,-47.589844,37.58008,-15.957397,11.072266,72.70836,69.20508,72.36084
2401,-43.917236,36.710938,-39.35254,56.79297,-12.541016,17.979004,84.60693,83.592255,83.68262
2402,-45.222656,35.60669,-48.393555,47.151367,-19.047974,20.048828,50.252132,61.20761,58.28784
2403,-33.99121,46.82837,-43.61621,43.6875,-21.637451,8.041504,20.845524,35.78418,32.59668
2404,-31.153564,52.936768,-39.185547,39.231445,-22.960815,-3.7143555,26.979889,31.365692,32.554688
2405,-41.2937,46.41992,-39.11328,43.990234,-14.3741455,3.7958984,67.14931,56.88507,54.05127
2406,-44.33252,41.16626,-41.0459,56.206055,-11.467041,25.478516,72.014755,76.64188,68.221924
2407,-44.15869,38.442383,-51.91797,50.811523,-25.352661,15.0625,34.705853,52.04709,42.67383
2408,-50.222656,34.559082,-52.54297,41.416016,-25.30957,11.825684,37.132565,50.909332,45.63965
2409,-45.9917,39.590576,-41.405273,45.750977,-19.142578,2.2978516,62.169926,62.693024,58.62085
2410,-54.54004,27.706787,-50.32129,28.447266,-32.73352,-16.819824,49.16209,43.26248,36.9292
2411,-66.53931,8.83252,-60.697266,11.452148,-36.67749,-8.855469,30.87836,39.751404,27.46582
2412,-55.629883,23.525146,-54.566406,33.66504,-26.377808,15.718262,34.01446,53.94226,42.333008
2413,-44.38208,37.559082,-55.572266,35.479492,-28.770752,2.6958008,45.032146,56.647247,52.79248
2414,-44.66577,40.20215,-45.273438,49.47754,-15.466919,11.301758,76.19011,72.21658,70.742676
2415,-49.146973,32.855225,-44.66504,39.46582,-28.124512,-4.21875,49.08398,44.82364,40.793945
2416,-52.878174,24.885986,-52.850586,24.425781,-34.34485,-12.144043,18.368587,29.775421,15.172607
2417,-40.61084,41.04712,-52.469727,27.039062,-25.786499,-0.91503906,28.913921,42.04944,29.299072
2418,-51.284424,33.080322,-61.61328,32.72754,-33.417114,-7.1640625,42.597813,45.195007,44.70923
2419,-39.660645,44.347412,-59.64258,43.01465,-41.0719,-1.6831055,50.744175,47.33481,51.769043
2420,-35.19873,38.14966,-46.61328,46.487305,-26.722534,7.3740234,38.977848,43.68283,34.396973
2421,-44.856445,30.324219,-51.72168,29.125977,-27.483765,-4.227539,17.38182,33.617126,17.425049
2422,-54.54297,30.352295,-49.06543,22.839844,-21.311401,-5.029297,41.455387,49.654938,40.372314
2423,-42.891113,44.276855,-38.819336,35.88086,-19.773193,-5.9453125,66.01082,63.775543,58.880127
2424,-41.96118,36.164062,-60.16797,47.75293,-34.172363,4.7612305,44.67519,45.34076,47.44922
2425,-38.343994,36.54663,-68.109375,40.5166,-51.341553,5.1674805,0.91939163,19.294952,15.2092285
2426,-57.388916,23.144287,-61.933594,25.810547,-40.79358,-5.932617,5.1697464,19.554504,12.0354
2427,-58.650635,22.03247,-51.21875,23.685547,-28.522827,-6.040039,46.111256,48.46768,38.833984
2428,-43.175537,26.358643,-42.05664,31.976562,-20.523071,-9.479492,64.79317,50.831085,45.906006
2429,-54.42041,19.609863,-57.25586,21.779297,-42.39258,-24.77246,13.969372,11.534851,6.316162
2430,-43.96289,30.326904,-59.24707,22.233398,-46.869385,-18.4292,-10.44648,-0.309021,-7.192627
2431,-40.65503,37.016357,-65.89551,24.59375,-50.305786,-13.572754,3.9873886,10.732147,8.398682
2432,-46.0708,34.847412,-57.413086,43.268555,-32.47583,-2.2211914,55.011395,45.437866,41.64966
2433,-48.864502,20.086182,-50.76953,39.635742,-29.993408,-3.5854492,52.733982,43.243713,35.26587
2434,-51.00586,18.4021,-61.04492,27.375,-48.21057,-8.893066,7.2760124,14.57782,3.6762695
2435,-41.113037,28.860107,-58.314453,17.794922,-42.70044,-13.950195,-8.073017,4.1084595,-2.8393555
2436,-39.696777,37.954346,-59.476562,20.302734,-46.687256,-24.791992,11.333775,14.432007,11.26123
2437,-1.3530273,66.12378,-48.86328,34.785156,-43.436035,-18.157227,34.186153,26.124207,21.79712
2438,12.981445,79.31958,-58.77832,50.86133,-39.61438,0.79052734,30.043957,31.576416,19.055176
2439,29.215332,92.14526,-51.29297,50.05078,-37.533813,8.43457,15.85648,27.903046,9.194092
2440,39.76538,104.7146,-40.71582,46.905273,-31.539062,5.7646484,30.233372,38.260376,25.725342
2441,65.31372,120.21045,-32.36035,56.404297,-16.569458,6.0,59.59138,52.078705,46.92041
2442,74.843994,133.17822,-29.298828,65.418945,-20.760498,3.9111328,46.622944,41.169525,37.534912
2443,82.88989,132.36865,-41.260742,44.41992,-47.24121,-13.547363,-2.9765396,2.230957,-10.868164
2444,92.73169,150.87305,-49.429688,46.53418,-37.698975,-1.3754883,9.38044,21.236938,-1.3696289
2445,94.81299,162.3982,-45.279297,61.84961,-31.339233,7.053711,45.42985,49.14392,35.763428
2446,89.17139,150.46216,-37.203125,69.71777,-30.395996,3.1704102,56.7886,52.743988,39.616943
2447,107.26245,159.3899,-26.668945,76.57129,-27.03711,12.844727,35.054928,31.482788,23.076904
2448,104.08667,157.98218,-31.664062,63.333008,-25.870361,10.598145,15.956051,24.404755,11.044434
2449,107.40698,160.36182,-31.216797,50.661133,-27.906128,-3.1762695,21.338848,30.271332,11.650391
2450,114.763916,176.14062,-22.740234,60.72754,-16.313599,-1.1513672,57.359867,52.164734,37.312744
2451,118.80713,178.22534,-31.163086,73.319336,-27.248657,3.1357422,48.450542,45.414734,30.586426
2452,126.81738,177.99463,-19.791016,72.055664,-17.177856,23.319824,30.840458,40.907684,26.535156
2453,124.224365,181.01782,-32.728516,61.484375,-20.54834,19.444336,14.146141,32.55719,15.327148
2454,118.39111,179.35742,-24.14746,57.555664,-20.06897,8.362793,42.64871,51.375427,36.663086
2455,123.65747,184.59009,-19.692383,61.28125,-16.1156,-2.5751953,62.83653,57.01834,42.482666
2456,132.73145,190.52808,-20.667969,70.805664,-19.943726,5.78125,44.043774,37.37683,19.513184
2457,130.40918,180.80298,-24.365234,68.98535,-24.781494,10.439453,13.300274,23.17575,1.6677246
2458,129.35596,190.63257,-21.411133,62.839844,-21.646973,8.056641,23.474716,33.318207,14.194336
2459,124.880615,189.7749,-21.891602,67.13379,-11.601685,7.757324,56.80705,59.726685,46.36328
2460,131.49854,187.09082,-18.523438,81.16699,-9.775879,15.37793,63.564518,60.689148,51.160645
2461,124.3645,176.88477,-25.202148,67.97949,-24.855957,6.854492,24.976337,27.12741,7.8081055
2462,135.49194,190.36084,-24.171875,64.88379,-11.327637,18.967773,24.825089,32.86783,8.870605
2463,140.22754,195.06787,-22.581055,58.3916,-13.709473,13.511719,38.181637,46.826843,30.192627
2464,136.65479,196.3313,-20.328125,67.572266,-11.60144,11.021484,65.83794,64.7518,53.597656
2465,135.22998,184.37988,-18.635742,71.97656,-8.8967285,10.240234,64.50505,60.45804,42.73535
2466,143.16089,196.21289,-19.273438,74.13672,-10.545532,16.135742,26.579147,30.373291,5.1313477
2467,135.00806,193.3252,-28.390625,58.16504,-18.297485,15.800781,14.270882,25.361847,3.1135254
2468,144.16748,206.59814,-20.37793,70.234375,-15.435547,16.348633,52.836346,58.871155,40.960205
2469,143.71704,204.25464,-31.015625,73.47949,-20.24231,13.711426,67.33482,65.738464,49.621826
2470,143.71045,205.33179,-21.811523,82.4043,-12.167114,26.575195,45.855038,49.56555,32.700195
2471,127.605225,186.81152,-30.389648,59.03125,-29.775879,8.558105,5.1660843,13.041077,-10.9021
2472,129.03271,193.34058,-28.042969,62.484375,-15.94458,21.126465,29.18597,39.737274,21.578613
2473,127.198,194.11548,-25.576172,65.2793,-9.850586,13.884766,67.14116,61.805725,49.34546
2474,132.27661,195.16162,-23.609375,74.01074,-15.649658,19.84668,65.31233,62.96039,48.371582
2475,118.17041,178.84302,-44.510742,54.347656,-45.902954,9.758789,5.7267876,16.978455,-0.5136719
2476,123.05713,185.03735,-38.916992,56.083008,-31.961914,4.836914,-0.8809166,8.187775,-12.760498
2477,121.1084,187.19604,-30.131836,58.375,-17.625488,14.599609,34.484257,41.73938,28.932373
2478,126.454834,186.78516,-17.524414,61.612305,-17.983276,6.04541,62.805004,60.946747,45.996338
2479,121.43921,180.44287,-22.774414,63.31836,-9.912231,20.303223,63.941692,67.01254,43.416504
2480,122.02832,180.77393,-36.956055,58.0459,-29.029785,24.929688,22.237381,35.507477,14.147705
2481,122.01514,190.98486,-39.617188,58.20215,-31.618164,15.818359,11.157742,16.941986,4.078125
2482,136.34766,207.36499,-33.029297,68.918945,-26.940552,18.182617,42.75848,42.478363,32.47583
2483,130.9895,190.60498,-35.058594,68.80371,-26.87378,11.481934,49.02651,51.28183,40.302734
2484,121.154785,180.19312,-33.93457,66.22656,-23.776611,8.225586,43.373188,45.19055,16.1792
2485,117.24609,178.88965,-27.886719,60.213867,-21.603882,15.195801,32.624096,40.211,9.280762
2486,134.98633,205.52051,-29.88086,76.69824,-15.957031,27.265137,40.494183,38.820953,17.999512
2487,132.74097,193.96436,-29.05664,70.52734,-28.17871,14.708984,39.557926,37.76584,33.232666
2488,129.57983,184.07495,-33.15625,66.01367,-34.178223,10.8125,27.253784,38.49951,29.275635
2489,127.93555,181.53833,-47.1875,55.18164,-34.69336,4.65625,12.677155,26.202454,1.0266113
2490,132.40137,189.8938,-34.533203,48.347656,-21.001831,-6.4785156,33.325047,40.268097,0.46557617
2491,123.49463,190.87134,-40.126953,52.805664,-24.106201,-2.2460938,49.112354,40.263885,11.538818
2492,129.60693,193.01709,-35.00586,68.62598,-29.314331,23.068848,42.11632,39.194366,33.05127
2493,147.06885,202.29614,-32.47461,67.24414,-35.28418,23.720215,10.685619,27.380157,25.322266
2494,141.35645,198.80322,-38.504883,48.404297,-34.33484,10.306641,1.8562355,27.023926,9.920898
2495,146.27905,213.00073,-38.317383,54.003906,-24.625854,-5.663574,41.787556,45.714233,18.202637
2496,152.11328,216.68018,-32.154297,63.71289,-14.481934,-8.155762,66.97789,48.682922,17.694336
2497,138.90967,203.18262,-38.134766,72.73828,-28.777588,16.444824,42.60581,38.500305,22.090576
2498,133.0044,189.02563,-44.145508,57.876953,-48.962524,21.175293,-11.283342,13.071899,5.088135
2499,137.71997,196.1311,-35.876953,52.856445,-40.038208,19.393066,-12.23172,19.255249,14.114014
2500,139.43018,205.68115,-37.60547,49.40039,-32.271606,-1.890625,35.633823,43.41855,30.57788
2501,148.1604,209.41602,-30.79004,64.768555,-22.321411,-5.2250977,60.79452,51.245514,26.315674
2502,142.18457,196.49658,-39.89453,58.958984,-29.838013,-20.861816,33.960346,23.922577,-13.90918
2503,148.19019,204.60815,-36.469727,61.373047,-32.471558,8.186035,-0.10354614,13.795258,-11.79541
2504,142.11816,196.78418,-38.16992,50.163086,-42.642822,6.2993164,-8.8528385,11.4410095,5.9851074
2505,137.95654,194.21826,-39.936523,53.94043,-40.139526,5.4921875,20.761108,29.720795,30.004883
2506,144.87354,199.39746,-34.98535,54.45508,-38.589844,-3.625,43.46323,42.040222,19.431396
2507,144.55786,194.58618,-34.228516,52.563477,-39.510498,-12.22998,17.62054,20.130981,-17.127441
2508,130.23706,183.18506,-45.174805,30.160156,-43.87451,-33.10742,-3.2016926,-0.05267334,-45.07788
2509,135.3811,193.94897,-35.30078,48.896484,-32.86133,-12.712891,18.797684,23.53189,4.181885
2510,134.19019,190.75952,-32.9541,56.01172,-37.559082,-4.7299805,26.50478,31.07129,24.690674
2511,140.10327,189.75488,-39.77539,53.661133,-40.8302,8.525391,19.080452,32.75943,21.631348
2512,131.7351,178.18726,-52.83203,27.58789,-51.225708,-9.013672,-1.9717636,13.289154,-13.876221
2513,137.57275,193.0625,-37.3584,40.62793,-27.88562,-9.51709,25.74733,28.063904,-3.9313965
2514,132.5852,185.73486,-36.069336,40.251953,-23.556885,-35.13965,43.06499,30.655304,-2.5759277
2515,124.71216,174.57153,-33.75,41.304688,-37.036377,-30.240234,18.704964,18.730438,-0.9501953
2516,134.8562,185.12329,-39.20215,50.18457,-44.89746,-1.6894531,-3.4785213,17.270935,6.317383
2517,129.23364,185.90576,-46.765625,44.04004,-40.241943,7.7524414,5.6087914,27.530426,11.981201
2518,143.00684,206.49121,-44.26367,49.80664,-32.97412,4.8588867,35.833744,43.681732,24.758057
2519,149.7832,205.89038,-42.322266,42.960938,-38.20288,-25.9917,43.14529,28.34555,2.104004
2520,140.95215,191.37671,-41.121094,41.11328,-45.38867,-35.48291,6.8971252,2.8658752,-23.288086
2521,139.02832,188.71826,-38.72168,37.682617,-37.822998,-20.203613,-14.59004,9.49115,-17.743164
2522,135.15332,189.79272,-40.353516,33.65625,-33.95508,-5.458008,6.060692,23.470581,3.4956055
2523,115.55591,178.59644,-42.291992,30.33496,-33.931396,-7.1328125,46.886265,44.97061,24.503174
2524,125.51758,184.26929,-41.729492,40.10742,-35.548706,-5.6152344,48.878765,41.251373,24.144287
2525,141.53345,198.4187,-49.35742,34.789062,-47.914917,-16.30957,9.573162,15.85495,-9.100098
2526,148.41089,198.45264,-50.29492,30.999023,-50.78894,-26.413086,-27.438553,-6.3217773,-36.186768
2527,145.94238,207.09985,-36.99414,30.878906,-36.213257,-36.444336,0.40678787,13.751892,-14.720459
2528,137.02539,202.61157,-37.66211,35.18164,-33.704224,-23.050293,38.150303,36.730957,18.068848
2529,122.64697,175.89331,-43.73242,38.31543,-37.914307,0.6660156,42.94031,46.371216,26.919922
2530,124.41675,181.2937,-51.427734,34.526367,-42.254395,1.5375977,7.1576424,21.574493,-2.300293
2531,123.579346,179.02026,-54.936523,17.41504,-50.971436,-19.166992,-15.031372,-3.0184937,-25.079102
2532,133.28394,194.91895,-51.535156,30.570312,-43.72754,-22.461914,13.437096,19.107117,0.43774414
2533,131.29419,192.22314,-40.78125,39.104492,-34.574463,-27.677246,32.314747,27.94284,3.2805176
2534,137.87036,189.71558,-42.342773,42.314453,-40.841064,-13.803711,18.026134,24.002625,-0.072509766
2535,134.73096,192.83472,-40.649414,41.963867,-28.432617,5.1757812,13.255215,31.656128,8.6813965
2536,123.49121,178.87695,-47.03125,22.03418,-26.143188,0.48388672,34.56062,43.045135,18.779053
2537,124.64307,184.68433,-46.473633,26.375,-33.15161,-15.277344,41.38139,35.731903,16.837402
2538,139.45435,195.594,-40.427734,44.8584,-33.901245,-12.957031,30.23177,25.856812,5.1035156
2539,133.51025,186.20044,-46.149414,40.23047,-30.481201,-12.072266,10.719662,19.824646,-7.723877
2540,132.1416,189.12158,-38.13867,41.500977,-28.654053,3.2788086,16.800343,42.948395,19.641602
2541,131.90454,194.31055,-38.01367,51.78125,-27.126343,8.14209,44.30879,58.7435,46.825928
2542,136.93188,194.9812,-32.253906,49.617188,-21.989502,-1.1577148,51.981106,51.34192,33.698242
2543,140.88599,195.5686,-39.131836,51.396484,-34.120117,-3.225586,17.647457,18.646301,-2.0297852
2544,123.97754,174.2439,-56.311523,26.832031,-49.29126,-23.168945,-25.422993,-16.943176,-48.118896
2545,127.37036,187.55957,-46.450195,35.373047,-26.925049,-5.935547,23.878117,34.99713,5.774658
2546,128.05249,191.66772,-35.41797,52.16211,-19.073486,-0.28808594,65.88292,73.27121,51.46753
2547,117.127686,173.82568,-40.24121,42.373047,-29.426514,-8.124512,51.883457,58.07428,32.950928
2548,133.39209,188.01831,-39.035156,49.720703,-33.581543,-3.9995117,11.319672,24.852081,-1.3376465
2549,120.55615,175.61426,-59.11914,15.978516,-51.78711,-35.057617,-25.286905,-16.603027,-45.631348
2550,128.28174,189.78125,-54.31543,17.933594,-50.73584,-47.5,-4.4161873,-9.455627,-37.08716
2551,135.27148,194.11572,-50.80664,31.21289,-44.735962,-25.486328,28.723923,16.404327,1.6262207
2552,135.57568,183.14844,-43.039062,41.72461,-36.137817,-6.7719727,40.759922,43.78827,20.24585
2553,129.57861,182.48901,-45.58496,29.855469,-39.721313,-23.445312,6.0130844,24.953094,-8.280762
2554,137.30078,192.1914,-38.960938,27.032227,-27.046387,-26.688477,15.213341,27.742096,-3.6274414
2555,129.4497,188.14331,-45.333984,24.797852,-38.645264,-37.885742,20.860165,14.751678,-10.80127
2556,130.10132,187.78027,-55.58496,28.138672,-53.36609,-43.243164,3.3969269,-8.94458,-26.884521
2557,134.20337,189.60815,-52.759766,31.138672,-52.717285,-27.19336,-1.7983704,-1.9768677,-24.885986
2558,123.150635,176.7041,-60.30371,21.026367,-57.608032,-19.96875,-12.089113,6.410034,-16.259521
2559,130.95117,191.81421,-51.17285,30.027344,-47.125122,-15.147949,16.37558,34.625977,14.605957
2560,-105.61719,45.274414,-108.80176,42.416016,-84.25195,-5.283203,24.627235,51.27127,12.7771
2561,-104.30469,47.55249,-105.30859,55.018555,-77.28784,1.1787109,60.644657,78.23233,40.8667
2562,-99.41992,51.280273,-109.82129,63.504883,-85.66333,5.5756836,50.29645,71.098785,37.070312
2563,-97.54492,53.247803,-123.05664,64.637695,-100.65979,13.972656,9.690083,45.904633,17.29663
2564,-107.20972,38.328857,-128.20508,40.75293,-111.15881,-6.473633,-13.819174,24.483826,-9.040039
2565,-96.80469,51.074463,-108.14746,41.754883,-86.07495,-9.463867,35.421177,57.56894,22.297852
2566,-95.50635,52.791016,-101.73926,49.481445,-80.496704,-8.349121,50.537052,65.333496,33.446777
2567,-100.30151,38.5188,-110.85156,40.873047,-96.50122,-11.759277,20.891125,46.691956,11.104492
2568,-109.720215,30.106445,-119.82129,32.05957,-99.708496,-7.8164062,-3.3734512,40.82199,-0.2685547
2569,-101.3501,43.192627,-113.47363,46.36133,-89.16699,2.8442383,13.230129,51.257355,13.918945
2570,-102.83423,50.84546,-107.79785,49.950195,-90.60962,-7.629883,42.375195,60.948578,23.910645
2571,-86.841064,59.027832,-97.25586,61.731445,-78.127686,0.72314453,53.485714,73.80899,33.82007
2572,-103.19141,40.95703,-107.35449,48.52539,-92.86987,-4.7529297,14.790066,47.630432,7.2648926
2573,-100.14966,46.969727,-110.84766,40.671875,-100.74121,-5.7158203,-8.18589,35.413452,-4.918457
2574,-95.44995,53.44165,-108.79199,47.348633,-93.37915,-2.3730469,20.587486,55.06067,15.1936035
2575,-89.427734,59.516113,-99.3457,56.493164,-76.01074,-1.6640625,53.62974,70.234955,28.730225
2576,-92.401855,48.271484,-107.36621,52.124023,-91.355835,-7.6865234,21.732738,49.531464,1.3666992
2577,-91.112305,49.209473,-109.31348,40.34375,-92.099976,-4.692383,2.6846008,41.172302,-4.9882812
2578,-95.17798,52.296875,-114.73047,34.20215,-89.5426,-6.3754883,8.754509,53.351624,10.6936035
2579,-84.531006,65.33032,-104.53223,44.97461,-80.367065,-5.760254,40.444836,69.32254,31.556396
2580,-89.24097,57.344482,-102.26172,53.02832,-90.2146,-10.200195,30.58929,49.549774,13.335449
2581,-102.33862,37.933838,-115.54004,44.680664,-92.556274,-7.951172,13.550308,40.26773,-6.8930664
2582,-93.76807,48.00415,-102.01953,48.350586,-82.29993,15.630859,13.353905,56.883545,12.045898
2583,-108.18677,33.07495,-109.956055,31.396484,-83.86304,-4.600586,27.25816,59.823303,17.85498
2584,-104.8562,37.35083,-108.33887,32.725586,-87.046875,-16.025879,40.56619,66.90045,24.943604
2585,-98.39087,42.590332,-102.3916,41.33008,-88.697876,-11.713867,21.505714,52.361206,10.919189
2586,-102.67578,40.177002,-110.819336,33.39258,-92.22473,-16.937988,-7.2185783,27.117798,-22.142334
2587,-104.29712,42.318604,-110.68555,39.9834,-91.7887,-2.9345703,-3.0413437,36.177124,-14.059814
2588,-112.02588,38.41284,-109.23047,45.07617,-83.62683,4.2958984,35.05409,66.598236,26.199951
2589,-96.86328,48.562256,-94.03027,67.27344,-69.04321,19.473633,63.303196,88.236786,51.60669
2590,-98.916016,35.516113,-107.15625,44.916016,-92.101685,-1.1044922,20.20039,59.61963,15.125732
2591,-97.43237,37.339355,-109.22754,30.141602,-95.15076,-11.722656,-7.9670963,34.52472,-12.16626
2592,-95.238525,49.943848,-104.79297,29.057617,-86.137695,-19.458008,11.425194,46.58435,-2.8747559
2593,-89.158936,59.399902,-97.856445,47.52246,-75.98181,-4.5405273,51.04681,72.473724,28.260498
2594,-100.453125,48.05713,-102.86133,47.614258,-77.77466,2.3603516,46.705814,72.550385,27.818848
2595,-96.36401,50.04077,-105.25781,55.373047,-79.23743,18.393066,19.029636,63.461395,16.499023
