sample,FP1,FP2,T7,T8,P7,P8,O1,Oz,O2
2365,-52.093018,25.67212,-73.981445,74.625,-25.233398,-13.541016,29.1311,54.82489,37.358643
2366,-63.49292,10.695557,-80.84961,70.8457,-28.73938,0.21044922,15.441273,53.864258,41.214355
2367,-67.55786,9.354492,-78.990234,68.200195,-26.935547,8.54248,-9.98217,41.80774,30.010742
2368,-69.07251,18.172852,-85.046875,60.78711,-28.459839,1.625,-15.720604,31.976532,28.829834
2369,-69.253174,17.028809,-90.56055,54.64258,-45.541626,-28.539062,-22.949024,24.809052,19.193604
2370,-54.42798,31.392334,-71.37793,78.47656,-34.63916,-23.533203,-8.087917,40.076843,23.625
2371,-59.638428,21.628418,-80.65137,77.72656,-53.851074,-15.5859375,-43.921288,14.262238,-2.4528809
2372,-61.606445,18.752686,-90.02832,70.56152,-55.190308,2.0307617,-40.72962,19.523987,13.832764
2373,-73.22583,3.3410645,-81.13672,54.373047,-38.305542,1.6606445,8.013401,53.60263,44.068115
2374,-66.75708,18.746094,-76.384766,78.78418,-15.905029,21.652832,49.47526,84.52374,82.373535
2375,-62.85962,17.013672,-77.96777,77.612305,-29.43042,7.2563477,6.0788765,47.433594,42.723877
2376,-51.4834,22.86377,-74.65527,62.94043,-32.60254,-9.0625,-38.875504,22.512787,2.1469727
2377,-43.549805,31.963623,-73.93262,56.938477,-41.836914,-34.027344,-50.39671,11.081177,-10.463135
2378,-36.89453,47.55127,-66.59082,79.18262,-36.127686,-11.032227,-4.813202,50.624268,42.093994
2379,-41.89331,39.311523,-77.76758,84.06543,-44.480347,1.4619141,15.965511,61.54138,57.25952
2380,-51.60327,22.197998,-83.20996,76.87305,-42.026733,14.606934,-2.1012917,51.08377,44.040527
2381,-69.88916,6.5925293,-89.03711,57.39453,-36.543945,7.1069336,-26.439869,33.333496,21.790283
2382,-62.686768,11.635254,-83.958984,53.557617,-35.656128,-8.475586,-19.355186,33.369904,21.456299
2383,-39.31787,41.242676,-60.859375,77.54883,-20.03186,-15.758301,1.7992287,48.69644,34.080566
2384,-32.289307,35.989502,-70.81152,77.43164,-41.89612,-21.654785,-25.070904,27.684021,14.221191
2385,-37.363525,36.88501,-78.22656,75.25,-51.57495,-10.2421875,-38.5663,22.326965,10.338135
2386,-36.76538,32.520752,-78.5,62.864258,-50.953857,0.5029297,-21.491684,47.46045,36.156006
2387,-55.26294,20.71875,-72.73828,60.45508,-27.501587,-3.128418,26.560574,76.75812,64.16333
2388,-45.120117,28.728271,-66.043945,69.41016,-24.290894,-1.6025391,30.699345,70.746704,59.250244
2389,-50.47632,12.2907715,-71.55469,61.98633,-33.794067,-15.629395,-26.594833,26.292664,11.169922
2390,-40.393555,24.841064,-73.39453,52.78418,-43.0094,-33.59375,-65.1707,2.2870483,-23.307373
2391,-34.79785,38.62207,-72.268555,54.85547,-36.633545,-25.064453,-34.270725,21.330872,0.099609375
2392,-19.44873,59.69629,-64.51367,89.89551,-32.05371,6.3564453,18.357212,63.558533,56.669434
2393,-30.516113,43.604492,-71.91504,92.89746,-37.453857,19.51123,20.774158,72.31726,62.94995
2394,-39.89624,27.428955,-65.41211,74.137695,-27.69458,17.551758,-9.087872,48.855133,38.46216
2395,-46.52588,20.079834,-78.887695,56.55664,-38.417725,-2.2270508,-43.13191,18.191376,5.5895996
2396,-45.387695,25.425537,-67.30859,49.933594,-26.218872,-16.761719,-22.560883,30.85379,16.534668
2397,-39.177246,34.307373,-65.36328,65.40918,-20.700684,-23.0625,1.8598671,44.139954,22.646973
2398,-37.752197,38.453125,-71.206055,84.84668,-37.560913,1.515625,-18.551537,32.76776,16.464111
2399,-26.25586,45.447998,-81.44824,78.64844,-67.1134,13.817871,-53.04512,20.53064,12.851318
2400,-34.020752,42.602295,-71.208984,72.70117,-51.17566,14.874023,-26.617477,39.228577,35.177734
2401,-39.309814,38.71997,-48.125977,85.24512,-24.70996,13.958496,16.675037,58.621338,56.291504
2402,-33.835693,43.263916,-53.998047,100.177734,-17.85669,20.531738,22.461887,62.325806,56.027832
2403,-47.852783,13.829102,-61.731445,72.04004,-28.279541,-9.748047,-25.118622,31.109863,7.3100586
2404,-61.105957,8.486084,-78.11133,53.448242,-40.407715,-10.316895,-50.863228,9.02829,-9.859375
2405,-41.91284,28.56372,-75.68164,65.39453,-35.724,9.495117,-20.948822,33.771698,26.687988
2406,-40.560547,24.572266,-72.87988,65.27637,-43.172607,-10.00293,-7.8331375,32.0365,31.854736
2407,-39.645996,26.493164,-69.63281,62.15039,-37.549927,-4.8046875,0.100818634,47.26245,37.17627
2408,-32.328857,28.495361,-60.92578,66.53027,-29.555298,14.547852,-12.689041,51.98889,36.07959
2409,-42.032227,28.127686,-65.79297,67.706055,-32.830933,5.099121,-17.817627,52.805847,34.42871
2410,-34.655273,48.428955,-62.773438,92.94043,-32.32141,7.5493164,-2.5388222,57.112396,42.259766
2411,-33.203125,37.93921,-72.606445,92.56641,-51.379395,10.8359375,-24.606789,27.495636,25.164062
2412,-41.971436,25.18335,-79.296875,74.711914,-56.50598,6.996582,-44.990364,11.22406,4.8188477
2413,-62.472412,4.717285,-83.23926,37.041992,-46.089355,-16.634277,-37.57532,16.379944,-3.1347656
2414,-43.25415,33.95337,-63.194336,49.689453,-26.029663,-14.033691,3.8675804,56.494812,37.211914
2415,-26.702148,44.912598,-53.637695,61.862305,-22.40039,-28.78418,15.160435,63.999634,38.48413
2416,-11.277832,57.44751,-63.073242,83.67676,-43.22937,-19.336914,-23.62941,32.331787,13.452637
2417,-5.07666,62.29126,-78.40039,92.49219,-64.15198,18.955566,-64.64371,14.876648,3.941162
2418,-30.119629,43.327637,-83.74219,80.52539,-45.877808,37.711914,-27.805313,40.921326,32.238525
2419,-32.86914,38.820312,-74.32715,72.950195,-24.431885,23.726074,22.06142,68.150085,59.1416
2420,-46.993652,22.040527,-64.36328,71.45801,-19.732178,9.545898,34.17419,72.99451,59.071533
2421,-56.216064,8.885498,-78.53613,47.674805,-28.64685,-17.401367,-12.492043,46.37976,20.003662
2422,-32.135742,34.286133,-60.79785,57.432617,-29.056274,-25.44873,-43.048347,32.00949,1.5522461
2423,-23.098877,48.860596,-66.8916,65.521484,-35.638184,-23.620605,-36.12692,25.429626,1.0610352
2424,-24.115234,52.35132,-68.46875,80.819336,-39.43689,5.4453125,-0.05848694,50.27942,43.116455
2425,-19.530273,51.53882,-72.31445,85.57324,-43.394287,20.074707,7.048954,55.854218,44.906006
2426,-31.53833,36.458984,-77.359375,73.12207,-41.554077,28.16504,-18.627258,42.89914,28.600586
2427,-33.571533,37.762695,-78.56445,65.396484,-39.22998,12.237305,-40.33858,27.040863,12.763428
2428,-32.109375,42.068848,-63.948242,60.625977,-39.42578,-10.135742,-27.973782,33.736053,16.479004
2429,-28.385986,40.971924,-57.740234,60.79297,-43.025024,-35.319336,-16.879593,40.157288,20.607666
2430,-26.948486,40.614746,-59.996094,64.069336,-39.91992,-29.780273,-21.569092,40.32086,13.38623
2431,-37.675293,26.717773,-67.62988,49.40625,-39.813477,-9.460449,-26.509693,40.022064,13.993164
2432,-40.291504,31.533203,-68.03906,58.007812,-20.721191,17.930664,8.672802,68.34442,51.00952
2433,-44.93335,23.975098,-75.40137,63.05664,-32.604004,10.791016,0.7717476,46.866608,44.989746
2434,-50.570557,23.06128,-74.33984,77.953125,-37.588013,12.761719,-20.109688,31.045685,28.034668
2435,-45.876465,11.283936,-76.450195,57.01465,-55.67859,-4.1713867,-62.768986,7.8717957,-5.248291
2436,-56.433594,6.244629,-72.96875,32.61133,-58.76477,-33.2041,-72.729034,3.0856628,-20.955078
2437,-45.027344,23.434326,-67.58984,38.65332,-46.299194,-32.506836,-24.80806,36.035492,12.640381
2438,-38.793457,18.508057,-64.07617,44.174805,-38.604004,-19.484375,10.994282,55.492645,37.431885
2439,-41.715088,11.360352,-63.98535,52.05371,-33.703247,-9.555176,-1.645462,43.775757,24.692627
2440,-46.397705,8.069336,-73.69922,40.0791,-47.81909,-14.059082,-53.68677,9.991943,-10.441895
2441,-46.081055,12.618652,-74.22754,40.171875,-48.154907,-20.722656,-49.93698,15.679871,-7.029541
2442,-42.223877,23.849365,-68.569336,52.180664,-56.269775,-26.205566,-33.86724,27.89206,9.866943
2443,-30.998047,30.270508,-60.148438,69.5625,-50.643433,-13.438477,-17.478443,39.320618,25.44043
2444,-42.7854,18.476807,-70.30664,63.46875,-52.85388,-1.5161133,-38.07306,27.398163,13.066895
2445,-39.068848,24.747803,-69.00293,53.24121,-34.85205,1.1186523,-36.038536,27.806763,8.482422
2446,-56.028076,9.531006,-85.73242,33.124023,-49.21289,-27.655762,-36.16018,14.872192,-3.8312988
2447,-43.67163,28.25586,-74.86328,64.018555,-44.765015,-10.450195,-11.7824745,32.80847,18.877197
2448,-15.540039,48.83618,-75.66504,77.69629,-62.901855,-2.0170898,-46.360153,15.058868,3.8928223
2449,-22.088135,40.225098,-70.63281,75.40918,-57.000366,-1.9736328,-69.01474,6.461212,-10.591553
2450,-51.267822,14.049561,-79.0332,49.103516,-59.47632,-6.708008,-62.56679,7.3092957,-1.4658203
2451,-48.710938,17.215332,-69.06445,46.223633,-39.096924,-12.740723,-12.205059,41.20343,28.993652
2452,-46.94336,8.328613,-59.801758,53.323242,-30.88269,-15.166504,8.964489,48.237915,31.786865
2453,-43.905518,13.515869,-73.01758,57.53418,-45.35193,-13.574707,-31.460428,22.086304,-2.991455
2454,-20.123047,33.007812,-76.19629,51.844727,-61.75464,-14.390137,-74.59291,-0.42889404,-26.930908
2455,-25.49414,40.3562,-61.873047,60.695312,-48.241333,-5.772461,-53.119747,16.726807,1.4853516
2456,-41.994873,26.35254,-64.625,53.655273,-44.829712,-17.16455,-25.234676,28.406189,18.005371
2457,-47.60327,8.2734375,-63.597656,48.604492,-42.232178,-13.405762,-12.740894,31.55661,21.310059
2458,-51.556885,-3.6916504,-75.89453,38.8291,-51.648315,-12.549805,-43.506023,21.48645,-0.20336914
2459,-50.69507,2.683838,-83.58496,37.82129,-52.82251,-16.564941,-49.642487,18.271576,-7.2419434
2460,-28.6875,30.348389,-74.45996,41.0459,-56.59961,-27.055664,-48.762886,7.4443054,-10.409912
2461,-0.7236328,58.695557,-65.47461,74.1875,-61.40857,-9.568848,-45.403862,11.4487915,6.869385
2462,-6.706787,46.60791,-62.916016,79.50586,-57.78479,14.455566,-47.469887,21.466736,9.584717
2463,-13.482178,37.91626,-58.88965,72.55469,-38.173218,25.531738,-32.744057,41.385773,25.668945
2464,-26.264404,35.327637,-51.89258,59.541016,-19.039307,19.214844,-1.0266151,59.921448,48.644043
2465,-47.19165,8.782715,-62.713867,35.50586,-29.213867,-18.228516,5.6036797,45.721924,24.233887
2466,-53.7334,1.5842285,-68.58008,39.5459,-36.028442,-20.855469,-9.253769,29.794586,4.2521973
2467,-41.948975,7.231201,-81.93945,37.026367,-56.507324,-32.591797,-63.1213,-1.6839294,-33.49756
2468,-15.819824,41.579346,-73.200195,57.74414,-56.611694,-12.234863,-65.20751,8.568481,-20.210938
2469,-8.862793,49.697998,-61.86133,64.77539,-50.928467,0.100097656,-29.844639,31.56784,17.517822
2470,-31.347656,28.690918,-62.182617,64.09766,-44.508545,7.474121,-3.6919975,51.67563,44.66626
2471,-44.891113,8.8046875,-65.40332,63.364258,-31.339966,19.029785,-7.522972,53.308716,37.19043
2472,-49.082764,0.4050293,-76.63672,41.47168,-44.939575,1.5986328,-50.208,10.233093,-7.2402344
2473,-53.06372,9.806885,-77.90527,27.00586,-44.113525,-25.896973,-47.230072,11.166199,-21.264648
2474,-64.78076,0.07910156,-82.97461,35.61914,-48.66809,-36.765625,-26.071102,24.506653,-3.8198242
2475,-59.05713,11.266846,-76.55859,65.61621,-57.296997,-17.72754,-28.119267,26.700378,4.5168457
2476,-74.12988,-10.474365,-92.302734,61.899414,-72.98804,-6.4970703,-61.142082,9.292267,-12.432861
2477,-87.07568,-24.643066,-90.48926,54.350586,-58.819824,7.527832,-55.153385,16.305145,-4.790283
2478,-115.75537,-46.871338,-94.54785,32.36035,-49.25,-4.3911133,-19.611221,32.579315,11.634766
2479,-119.26416,-52.070312,-86.60742,36.567383,-35.64099,-3.8857422,9.396862,50.240692,28.366943
2480,-131.12671,-66.79541,-88.262695,32.84668,-44.699463,-6.9414062,-12.392731,42.015198,18.817139
2481,-148.74976,-84.03076,-111.53906,23.063477,-64.05896,-27.138184,-59.83112,10.751587,-23.496094
2482,-135.94385,-68.730225,-83.44336,31.998047,-47.799072,-20.472656,-52.28427,19.399902,-8.857422
2483,-159.18286,-82.63696,-93.59375,35.192383,-51.865356,-7.8129883,-24.070587,27.473083,16.589111
2484,-172.969,-106.90234,-95.930664,38.560547,-53.19397,-2.041504,-1.6433716,38.77414,30.108154
2485,-175.9043,-107.47266,-99.82715,38.91504,-49.913086,9.3984375,-11.556713,45.46817,21.90332
2486,-182.02026,-107.78882,-98.82324,39.51172,-38.43872,22.70752,-17.916359,47.324646,23.740967
2487,-197.51367,-117.42163,-106.54883,28.356445,-43.72693,4.3916016,-17.536343,39.978943,14.566406
2488,-207.0686,-126.05762,-106.24609,33.65625,-55.22888,-16.688477,-15.189053,32.539124,12.664307
2489,-199.65283,-119.85864,-104.381836,47.828125,-54.62097,-3.260254,-18.329647,37.569702,16.851807
2490,-206.49878,-126.645996,-108.734375,32.003906,-61.375122,-0.5126953,-44.398254,21.925201,0.9897461
2491,-215.74219,-143.71411,-116.86426,10.229492,-59.328125,-3.2841797,-39.557663,23.969452,6.9333496
2492,-217.89526,-136.91626,-112.538086,20.501953,-46.275513,4.628418,2.0834236,50.864746,36.743652
2493,-225.21143,-143.58301,-112.21484,21.186523,-54.940063,-4.4921875,4.8757973,48.536316,28.445068
2494,-221.12231,-143.33667,-115.506836,23.74121,-58.448364,2.4135742,-24.460236,36.99814,14.625488
2495,-234.84375,-156.62305,-132.05762,8.299805,-64.34802,-4.07959,-48.219067,19.287506,-4.366699
2496,-247.32886,-162.7356,-131.86035,-3.8720703,-62.870483,-19.628906,-39.185726,17.707642,-2.9924316
2497,-240.0061,-150.8125,-119.73633,9.365234,-52.679688,-18.375,-7.5182114,36.028137,18.364014
2498,-223.72754,-139.2893,-113.77246,38.66992,-43.770752,13.904785,1.5858498,53.52469,36.3667
2499,-233.0,-151.84839,-123.15332,21.688477,-59.661987,7.194336,-39.729637,23.230743,2.4863281
2500,-243.40796,-159.1101,-123.31152,13.46582,-59.06604,5.770508,-45.848053,22.073425,0.4008789
2501,-235.03564,-146.0603,-122.5791,12.203125,-59.05957,-7.083496,-27.429592,27.474579,9.45752
2502,-228.99146,-142.10718,-121.12891,19.22461,-55.94934,-4.1123047,-1.2646713,40.2872,24.028076
2503,-235.11914,-154.40161,-115.12793,7.5458984,-47.635742,-8.223633,-15.420334,33.245148,9.770996
2504,-236.89551,-158.08472,-123.01953,1.5732422,-50.936523,-4.5947266,-41.3499,19.24234,-5.4553223
2505,-248.24707,-164.02734,-132.1748,-9.336914,-63.97827,-17.324707,-44.480827,15.896606,-3.7338867
2506,-247.99536,-155.5708,-126.69238,8.348633,-52.129272,-5.5405273,-8.033421,39.69879,25.53247
2507,-242.79492,-157.2002,-120.77539,13.506836,-54.339355,-8.513184,-11.641941,30.937592,15.718262
2508,-251.13892,-168.40356,-134.70898,0.9003906,-68.58313,-11.280273,-47.296562,6.829254,-12.542236
2509,-242.7107,-160.4353,-123.274414,-3.3417969,-56.399902,-5.3100586,-45.093987,16.038483,-8.018066
2510,-251.10254,-162.41064,-123.62305,-9.941406,-42.798462,-9.503418,-9.1549835,39.313873,15.808594
2511,-256.8269,-168.0625,-129.1582,-2.8964844,-43.14807,-9.725098,10.93092,47.540802,30.89795
2512,-243.66626,-163.00781,-124.66113,8.0859375,-54.421143,-2.7963867,-16.80727,34.325287,16.572754
2513,-237.92065,-157.20752,-131.03125,7.0634766,-65.427246,-0.96191406,-55.820553,11.4609375,-7.008545
2514,-227.71753,-140.07568,-118.35449,11.214844,-54.30237,2.5771484,-34.518013,25.522064,3.9279785
2515,-247.0293,-157.82178,-129.0752,-2.8671875,-60.04248,-19.878906,-14.952461,31.041534,9.255127
2516,-240.43018,-154.12329,-117.74609,22.405273,-46.188477,0.7470703,2.5877953,47.244873,27.939697
2517,-242.92114,-157.60962,-132.61426,16.073242,-59.466675,-0.45166016,-29.73994,28.047455,5.9040527
2518,-251.15283,-167.48169,-140.1543,1.9472656,-65.69153,-5.6313477,-54.455284,12.514618,-11.928711
2519,-236.64844,-149.49243,-132.91797,10.15625,-59.52954,-5.5126953,-27.888596,26.393372,6.367676
2520,-230.77002,-143.1272,-136.11523,11.9140625,-67.37341,-14.356445,-16.053875,27.63034,14.067139
2521,-224.49097,-141.68726,-118.024414,25.06836,-51.98633,2.5488281,-11.9488945,35.020264,16.629639
2522,-253.57007,-177.01367,-132.55469,-1.7646484,-66.90759,-15.953613,-53.274216,6.943573,-21.264404
2523,-241.07153,-154.63232,-114.87891,5.348633,-43.80188,-3.4853516,-35.708344,19.73703,-2.9313965
2524,-256.42407,-169.55273,-123.149414,-4.7441406,-50.85498,-18.589844,-17.731808,24.485687,9.67627
2525,-237.25659,-153.70581,-117.424805,23.723633,-48.982056,0.9111328,0.84732056,40.84204,29.069336
2526,-241.59473,-159.7666,-138.27832,13.580078,-74.7168,-7.6816406,-46.219677,8.209564,-7.779785
2527,-245.8706,-163.18799,-141.96191,-2.2080078,-80.94971,-16.158203,-72.39521,-9.492065,-26.800293
2528,-252.4668,-167.27026,-133.9082,-1.3994141,-64.3125,-19.47998,-41.048637,13.850128,-6.8164062
2529,-252.56616,-172.05786,-120.37012,9.373047,-45.9281,-4.7231445,5.336361,42.918793,30.058594
2530,-252.02124,-168.72314,-125.762695,12.863281,-49.990112,-1.6098633,-2.9897537,39.33246,22.266602
2531,-255.14331,-172.70728,-136.18652,-3.0644531,-71.10266,-14.199219,-51.132923,2.2575378,-20.418213
2532,-248.44653,-164.27368,-137.75195,-3.1240234,-68.33423,-12.093262,-58.991173,4.1170044,-17.66504
2533,-236.92383,-152.01147,-129.02148,-6.341797,-60.738403,-16.887695,-19.121277,27.664368,11.064209
2534,-239.9856,-154.65381,-132.99512,2.975586,-59.45056,-11.709961,-2.7388535,35.5849,21.91455
2535,-232.53955,-156.17847,-126.28906,8.011719,-61.21399,-5.178711,-30.1548,18.720642,0.70581055
2536,-242.2561,-164.7102,-134.5918,-1.109375,-65.51465,-5.6118164,-59.66133,3.3042297,-15.509277
2537,-253.14258,-170.1023,-132.56348,-11.4375,-62.98889,-15.853027,-44.94391,5.559723,-11.149902
2538,-244.34302,-159.35376,-121.07422,0.026367188,-56.08972,-8.961426,-10.10228,30.98822,17.530273
2539,-243.12598,-159.73804,-132.67383,7.0458984,-59.8468,-8.462891,-11.433495,27.669434,13.609619
2540,-249.96802,-170.19946,-145.41406,-5.96875,-75.815796,-19.26416,-57.066113,-5.0634155,-22.599365
2541,-241.70752,-159.27612,-138.58008,-7.7646484,-67.91565,-9.222656,-57.01329,0.20233154,-14.950684
2542,-240.03003,-153.94434,-127.006836,-6.9345703,-55.247925,-16.092285,-27.188572,18.9346,3.9836426
2543,-247.65845,-165.47314,-127.41797,-8.174805,-68.32837,-28.810059,-23.695446,19.12085,1.4631348
2544,-245.18701,-164.91089,-135.4502,-1.0205078,-72.631226,-21.162598,-42.305443,6.494568,-7.159668
2545,-239.47241,-162.79688,-140.7832,-5.4375,-78.34302,-18.47998,-72.443085,-13.456116,-26.898682
2546,-243.36963,-160.59766,-136.75977,-21.935547,-75.489624,-31.734863,-66.073166,-16.993958,-32.801025
2547,-243.57715,-159.56958,-123.52637,-5.3554688,-62.12793,-29.056152,-28.923458,10.22821,-3.0541992
2548,-251.41187,-168.84888,-135.08594,-3.5908203,-70.94739,-27.400879,-27.86372,11.786224,-4.077881
2549,-242.08081,-165.51538,-136.64941,-0.63964844,-73.32654,-18.937988,-50.355247,-0.14196777,-19.48877
2550,-243.0105,-158.01611,-137.49805,-5.5625,-73.17871,-16.760742,-74.36154,-12.032043,-31.687744
2551,-244.5896,-157.47339,-144.59961,-14.8828125,-74.82776,-31.032715,-58.430218,-10.849823,-23.329102
2552,-237.05542,-151.2373,-133.10156,-7.692383,-67.8772,-35.61328,-27.989956,5.6419983,-7.886963
2553,-232.16162,-155.68066,-132.66699,-10.433594,-74.06958,-36.84082,-46.78264,-4.2817383,-21.981201
2554,-220.17627,-146.52075,-128.42578,-6.7802734,-71.03723,-22.99121,-65.315834,-6.8893433,-28.851074
2555,-223.83691,-141.56055,-129.47656,-8.8203125,-69.8031,-22.073242,-62.11677,0.13702393,-19.524902
2556,-242.33325,-156.88306,-143.50781,-23.163086,-79.59192,-40.262207,-45.22895,-4.678253,-18.673828
2557,-233.06128,-149.92017,-130.90527,-3.4277344,-70.42175,-24.811035,-25.746723,10.82254,-2.8547363
2558,-217.15015,-132.9148,-117.890625,17.262695,-56.961426,-1.9223633,-37.39939,11.735657,-4.3947754
2559,-221.15869,-140.15161,-126.82031,-3.2871094,-66.70398,-13.137695,-63.263233,0.5463867,-19.881592
2560,-96.24219,16.333252,-112.35156,-1.5810547,-80.42432,-43.930176,19.358982,32.035522,18.828125
2561,-102.12842,1.5805664,-121.75,-8.260742,-90.83728,-41.41797,-6.2668037,11.8854065,-5.322754
2562,-83.13452,25.412354,-116.03906,-5.154297,-83.058716,-37.230957,-21.998726,13.574768,-6.7111816
2563,-80.984375,34.542236,-122.36328,-8.327148,-88.780396,-56.228516,-30.508396,1.1758118,-14.70874
2564,-76.22412,36.539795,-109.75098,-4.7304688,-82.03943,-74.367676,-2.428978,16.132782,-8.867676
2565,-82.014404,30.416748,-108.16699,0.52734375,-90.98242,-66.66455,-13.16169,12.605255,-7.4645996
2566,-83.874756,19.494629,-112.453125,0.47753906,-76.49585,-24.567871,-5.969658,29.419678,8.645508
2567,-92.7959,23.32837,-123.2207,-3.7705078,-84.91577,-26.643555,-13.667053,20.965027,5.2453613
2568,-93.30176,17.382568,-121.69043,-15.866211,-85.339355,-52.23633,-8.013298,8.255554,-2.1430664
2569,-92.771484,20.40918,-125.140625,-0.6376953,-90.45679,-53.1792,-1.1315193,15.898773,4.5595703
2570,-90.56885,18.830078,-122.28613,2.8701172,-86.40222,-55.895996,-17.833134,7.3073425,-15.480469
2571,-85.34009,21.103027,-119.38379,-5.5195312,-88.04773,-49.948242,-38.317726,-1.9362793,-23.31665
2572,-79.56421,37.839844,-107.52246,2.8779297,-64.89746,-30.520508,3.4489555,32.048462,16.518799
2573,-94.92505,21.95581,-113.049805,-5.4121094,-67.44397,-32.430176,33.41199,49.257507,35.773438
2574,-90.788574,17.583008,-109.924805,0.8408203,-72.594604,-35.652344,25.028172,37.03009,23.129639
2575,-76.97046,31.876709,-114.84082,6.1972656,-79.836426,-40.320312,-20.799583,6.65271,-12.342041
2576,-86.92627,20.160645,-119.16992,-6.8095703,-76.88379,-47.945312,-24.180237,5.373993,-18.036377
2577,-80.31738,32.575928,-113.05371,6.1835938,-64.8042,-36.115234,13.973698,45.22351,28.879883
2578,-95.2417,17.051025,-115.64746,8.711914,-78.733765,-39.87549,25.382702,49.771423,38.27466
2579,-82.78833,21.197266,-104.68848,15.133789,-78.328735,-34.924805,7.173855,31.493103,17.60498
2580,-89.916504,19.367188,-114.66406,3.4023438,-80.559326,-37.01709,-29.65821,3.1789246,-17.392334
2581,-92.0979,12.390381,-126.95117,-12.12793,-84.04346,-57.3042,-36.082115,-16.273285,-38.835693
2582,-96.73535,14.967773,-115.32324,-1.3408203,-64.70056,-43.981445,23.906544,35.844116,15.62207
2583,-98.053955,17.212402,-114.9082,15.516602,-71.10474,-38.65674,34.34157,54.52957,35.394775
2584,-94.48901,10.610596,-115.7334,3.5332031,-76.92322,-38.59619,0.8124428,37.735107,13.880859
2585,-105.778564,4.659668,-127.78027,-14.175781,-91.88013,-54.861816,-36.055878,3.0718994,-19.14087
2586,-89.020996,22.42212,-120.075195,-9.5,-82.84668,-60.9209,-18.697521,3.2809448,-18.644531
2587,-91.15405,19.775635,-117.90137,-11.874023,-86.975586,-77.7417,-1.95541,-0.9944458,-23.371826
2588,-88.97119,17.20166,-130.64355,-10.064453,-99.13757,-67.28076,-24.171692,-12.264282,-27.49707
2589,-91.90039,10.6779785,-124.69922,-8.356445,-90.54224,-44.350098,-21.003826,11.632385,-9.738281
2590,-91.788574,16.636963,-112.569336,-15.357422,-83.13867,-55.373535,-9.234516,24.135712,-0.4494629
2591,-88.08154,22.048828,-111.50781,-14.288086,-71.279785,-70.70264,11.728901,29.265625,5.223877
2592,-97.11963,12.904785,-124.0459,-14.333008,-91.33923,-75.20361,-2.2209892,8.365967,-13.759033
2593,-88.87988,17.64502,-127.825195,-10.99707,-101.72034,-76.7959,-47.864613,-31.360657,-51.095215
2594,-94.31128,12.249023,-139.27832,-25.54004,-105.9906,-69.79004,-58.96928,-33.141296,-51.45508
2595,-97.93872,12.481934,-129.20605,-15.456055,-92.342285,-54.960938,-14.99234,11.680359,-6.0178223
2596,-100.61304,8.767578,-130.45312,-12.928711,-98.20032,-59.516113,3.5397682,27.46878,14.830811
2597,-82.14795,25.334229,-113.55469,4.0527344,-82.53308,-53.91748,9.885944,29.086761,9.280273
2598,-109.10693,-7.249756,-135.49902,-33.539062,-98.021484,-95.68994,-38.869305,-13.202301,-48.985107
2599,-84.28247,26.054932,-123.240234,-12.600586,-91.34717,-72.18994,-34.741776,-5.4988403,-34.856934
2600,-91.09839,20.756104,-125.12109,-13.780273,-89.97058,-71.24414,-10.6104965,4.036316,-15.110107
2601,-92.67749,16.72461,-123.728516,-0.81347656,-90.33655,-63.688477,8.761768,19.626434,7.4260254
2602,-94.57568,8.777588,-127.05176,-0.5048828,-95.74878,-51.89258,-6.2660255,20.603363,0.41992188
2603,-93.763916,6.172119,-128.3125,-13.987305,-100.61047,-56.487793,-40.669353,2.97995,-18.478516
2604,-94.52368,7.411133,-122.96387,-27.688477,-97.96802,-81.57666,-45.151413,-9.407349,-32.0188
2605,-91.80859,11.550537,-126.81055,-30.046875,-106.96704,-106.61133,-30.011608,-14.041992,-44.407227
2606,-100.153076,-2.4909668,-121.08594,-21.788086,-89.29578,-91.57861,-4.7179146,7.1602173,-20.64502
2607,-96.80908,3.8520508,-131.3418,-14.774414,-87.642456,-62.956055,-10.881523,19.872559,-9.878174
2608,-97.90698,9.220459,-130.97266,-19.088867,-82.809814,-50.618652,-11.939957,23.40802,-3.8483887
2609,-99.546875,11.219971,-133.04395,-28.13086,-89.63367,-58.260742,-0.6143112,26.819794,4.428955
2610,-87.72656,21.925049,-124.43652,-11.149414,-87.40332,-59.075684,6.3440666,21.48645,2.4667969
2611,-79.87378,29.418213,-124.38574,0.23730469,-101.00659,-63.73047,-30.318123,-6.1968384,-29.241455
2612,-89.81641,17.770996,-133.61914,-19.81836,-107.88269,-82.38379,-63.504105,-29.235138,-59.028076
2613,-85.78052,23.316895,-124.65625,-22.910156,-85.60376,-76.34375,-21.246437,5.15979,-24.991455
2614,-93.29346,24.01416,-124.956055,-12.131836,-81.73828,-55.063965,30.959194,46.534943,20.22705
2615,-88.2395,27.849365,-128.32324,1.8916016,-75.10535,-32.589355,39.47907,55.211273,32.080566
2616,-95.40112,17.032715,-144.6914,-19.876953,-105.37537,-46.2334,-25.274227,2.9607544,-18.303223
2617,-87.18091,29.34375,-136.98926,-20.424805,-107.37085,-52.6333,-58.545395,-15.536621,-39.326904
2618,-82.19556,39.257812,-126.203125,-7.2490234,-94.668335,-57.07422,-33.447163,5.5412903,-17.368408
2619,-76.57715,40.84497,-116.37988,2.7783203,-78.57019,-55.8667,15.615253,36.538727,11.205322
